Fib,StateCode,Lat,Lang,Cases
1001,Alabama,32.54,-86.64,5
1003,Alabama,30.73,-87.72,15
2070,Alaska,59.80,-158.24,0
2068,Alaska,63.67,-150.01,0
2060,Alaska,58.75,-156.70,0
2050,Alaska,60.91,-159.86,3
2020,Alaska,61.15,-149.14,9
2016,Alaska,52.32,-174.16,0
2013,Alaska,55.32,-161.97,0
1133,Alabama,34.15,-87.37,1
1131,Alabama,31.99,-87.31,0
1129,Alabama,31.41,-88.21,1
1127,Alabama,33.80,-87.30,3
1125,Alabama,33.29,-87.53,12
1123,Alabama,32.87,-85.80,2
1121,Alabama,33.38,-86.17,5
1119,Alabama,32.59,-88.20,0
1117,Alabama,33.27,-86.66,16
1115,Alabama,33.72,-86.31,6
1113,Alabama,32.29,-85.18,3
1111,Alabama,33.30,-85.46,0
1109,Alabama,31.80,-85.94,2
1107,Alabama,33.28,-88.09,1
2090,Alaska,64.81,-146.57,3
1105,Alabama,32.64,-87.30,0
2100,Alaska,59.10,-135.47,0
2110,Alaska,58.45,-134.20,0
4005,Arizona,35.84,-111.77,15
4003,Arizona,31.88,-109.75,11
4001,Arizona,35.39,-109.49,6
2290,Alaska,65.51,-151.39,0
2282,Alaska,59.89,-140.36,0
2275,Alaska,56.32,-132.06,0
2261,Alaska,61.48,-144.71,0
2240,Alaska,63.88,-143.21,0
2230,Alaska,59.56,-135.33,0
2220,Alaska,57.24,-135.32,0
2198,Alaska,55.76,-133.05,0
2195,Alaska,57.14,-132.95,0
2188,Alaska,67.05,-159.75,0
2185,Alaska,69.31,-153.48,0
2180,Alaska,64.90,-164.04,0
2170,Alaska,62.31,-149.57,4
2164,Alaska,58.62,-156.21,0
2158,Alaska,62.15,-163.40,1
2150,Alaska,57.66,-153.75,0
2130,Alaska,55.57,-130.98,0
2122,Alaska,60.24,-151.54,1
2105,Alaska,58.29,-135.64,0
1103,Alabama,34.46,-86.85,8
1101,Alabama,32.22,-86.21,16
1099,Alabama,31.57,-87.37,1
1045,Alabama,31.43,-85.61,3
1043,Alabama,34.13,-86.87,5
1041,Alabama,31.73,-86.32,1
1039,Alabama,31.25,-86.45,2
1037,Alabama,32.94,-86.25,0
1035,Alabama,31.43,-86.99,0
1033,Alabama,34.70,-87.80,3
1031,Alabama,31.40,-85.99,4
1029,Alabama,33.68,-85.52,0
1027,Alabama,33.27,-85.86,0
1025,Alabama,31.68,-87.84,2
1023,Alabama,32.02,-88.27,0
1021,Alabama,32.85,-86.72,2
1019,Alabama,34.18,-85.61,1
1017,Alabama,32.91,-85.39,3
1015,Alabama,33.77,-85.83,9
1013,Alabama,31.75,-86.68,1
1011,Alabama,32.10,-85.71,0
1009,Alabama,33.98,-86.57,3
1007,Alabama,33.00,-87.13,1
1005,Alabama,31.87,-85.39,1
1047,Alabama,32.33,-87.11,1
1049,Alabama,34.46,-85.81,4
1051,Alabama,32.60,-86.14,7
1053,Alabama,31.13,-87.16,3
1097,Alabama,30.78,-88.21,25
1095,Alabama,34.37,-86.30,5
1093,Alabama,34.14,-87.89,2
1091,Alabama,32.25,-87.79,1
1089,Alabama,34.76,-86.55,26
1087,Alabama,32.39,-85.69,0
1085,Alabama,32.16,-86.65,0
1083,Alabama,34.81,-86.98,6
1081,Alabama,32.60,-85.35,12
1079,Alabama,34.52,-87.31,2
4007,Arizona,33.80,-110.81,4
1077,Alabama,34.90,-87.66,6
1073,Alabama,33.56,-86.90,54
1071,Alabama,34.78,-86.00,3
1069,Alabama,31.15,-85.30,7
1067,Alabama,31.51,-85.24,1
1065,Alabama,32.76,-87.63,1
1063,Alabama,32.86,-87.96,0
1061,Alabama,31.09,-85.84,1
1059,Alabama,34.44,-87.84,2
1057,Alabama,33.72,-87.74,1
1055,Alabama,34.05,-86.04,9
1075,Alabama,33.78,-88.10,0
4009,Arizona,32.93,-109.89,6
6029,California,35.34,-118.73,93
5035,Arkansas,35.21,-90.31,4
5037,Arkansas,35.30,-90.77,1
5039,Arkansas,33.97,-92.65,0
5041,Arkansas,33.83,-91.26,0
5043,Arkansas,33.59,-91.72,1
5045,Arkansas,35.15,-92.34,11
5047,Arkansas,35.51,-93.89,1
5049,Arkansas,36.38,-91.82,0
5051,Arkansas,34.58,-93.15,9
5053,Arkansas,34.29,-92.42,1
5055,Arkansas,36.12,-90.56,3
5057,Arkansas,33.73,-93.67,1
5059,Arkansas,34.32,-92.95,2
5061,Arkansas,34.09,-93.99,0
5063,Arkansas,35.74,-91.57,2
5065,Arkansas,36.10,-91.91,0
5067,Arkansas,35.60,-91.21,0
5069,Arkansas,34.27,-91.93,4
5071,Arkansas,35.57,-93.46,2
5073,Arkansas,33.24,-93.61,0
5075,Arkansas,36.04,-91.11,1
5033,Arkansas,35.59,-94.24,6
5077,Arkansas,34.78,-90.78,1
5031,Arkansas,35.83,-90.63,8
5027,Arkansas,33.21,-93.23,1
4013,Arizona,33.35,-112.49,559
4015,Arizona,35.70,-113.76,22
4017,Arizona,35.40,-110.32,11
4019,Arizona,32.10,-111.79,117
4021,Arizona,32.91,-111.34,51
4023,Arizona,31.53,-110.85,5
4025,Arizona,34.60,-112.55,19
4027,Arizona,32.77,-113.91,31
5001,Arkansas,34.29,-91.37,1
5003,Arkansas,33.19,-91.77,1
5005,Arkansas,36.29,-92.34,2
5007,Arkansas,36.34,-94.26,28
5009,Arkansas,36.31,-93.09,2
5011,Arkansas,33.47,-92.16,1
5013,Arkansas,33.56,-92.50,0
5015,Arkansas,36.34,-93.54,1
5017,Arkansas,33.26,-91.30,0
5019,Arkansas,34.05,-93.17,1
5021,Arkansas,36.37,-90.41,0
5023,Arkansas,35.54,-92.03,2
5025,Arkansas,33.90,-92.19,0
5029,Arkansas,35.26,-92.71,2
5079,Arkansas,33.95,-91.74,0
5081,Arkansas,33.70,-94.23,0
5083,Arkansas,35.21,-93.72,2
5137,Arkansas,35.86,-92.16,0
5139,Arkansas,33.17,-92.60,3
5141,Arkansas,35.58,-92.51,1
5143,Arkansas,35.98,-94.22,24
5145,Arkansas,35.26,-91.75,6
5147,Arkansas,35.19,-91.24,0
5149,Arkansas,35.00,-93.41,2
6001,California,37.65,-121.89,86
6003,California,38.60,-119.82,0
6005,California,38.45,-120.66,2
6007,California,39.67,-121.60,10
6009,California,38.21,-120.55,2
6011,California,39.18,-122.23,2
6013,California,37.92,-121.93,64
6015,California,41.74,-123.90,0
6017,California,38.78,-120.52,11
6019,California,36.76,-119.65,90
6021,California,39.60,-122.39,2
6023,California,40.70,-123.88,3
6025,California,33.04,-115.37,15
6027,California,36.51,-117.41,1
5135,Arkansas,36.16,-91.48,1
5133,Arkansas,34.00,-94.24,1
5131,Arkansas,35.20,-94.27,15
5129,Arkansas,35.91,-92.70,0
5085,Arkansas,34.75,-91.89,6
5087,Arkansas,36.01,-93.73,1
5089,Arkansas,36.27,-92.68,0
5091,Arkansas,33.31,-93.89,2
5093,Arkansas,35.76,-90.05,2
5095,Arkansas,34.68,-91.21,0
5097,Arkansas,34.54,-93.66,0
5099,Arkansas,33.66,-93.31,0
5101,Arkansas,35.92,-93.22,0
5103,Arkansas,33.59,-92.88,2
4012,Arizona,33.73,-113.98,3
5105,Arkansas,34.95,-92.94,0
5109,Arkansas,34.16,-93.66,0
5111,Arkansas,35.57,-90.66,1
5113,Arkansas,34.48,-94.23,1
5115,Arkansas,35.45,-93.03,6
5117,Arkansas,34.84,-91.55,0
5119,Arkansas,34.77,-92.31,32
5121,Arkansas,36.34,-91.02,1
5123,Arkansas,35.02,-90.75,2
5125,Arkansas,34.65,-92.68,10
5127,Arkansas,34.86,-94.06,1
5107,Arkansas,34.43,-90.85,1
4011,Arizona,33.21,-109.24,0
8111,Colorado,37.76,-107.68,0
6085,California,37.23,-121.70,127
6087,California,37.06,-122.01,18
6089,California,40.76,-122.04,8
6091,California,39.58,-120.52,0
6093,California,41.59,-122.54,1
6095,California,38.27,-121.94,34
6097,California,38.53,-122.89,26
6099,California,37.56,-121.00,50
6101,California,39.03,-121.69,6
6103,California,40.13,-122.24,5
6105,California,40.65,-123.11,0
6107,California,36.22,-118.80,44
6109,California,38.03,-119.95,2
6111,California,34.44,-119.09,118
6113,California,38.68,-121.90,12
6115,California,39.26,-121.35,5
8001,Colorado,39.87,-104.34,22
8003,Colorado,37.57,-105.79,0
8005,Colorado,39.65,-104.34,26
8007,Colorado,37.19,-107.05,0
8009,Colorado,37.32,-102.56,0
6083,California,34.65,-120.02,40
8011,Colorado,37.95,-103.07,1
6081,California,37.42,-122.33,42
6077,California,37.93,-121.27,67
6035,California,40.67,-120.59,2
6037,California,34.31,-118.23,1360
6039,California,37.22,-119.77,15
6041,California,38.07,-122.72,9
6043,California,37.58,-119.91,0
6045,California,39.44,-123.39,3
6047,California,37.19,-120.72,26
6049,California,41.59,-120.72,0
6051,California,37.94,-118.89,1
6053,California,36.22,-121.24,43
6055,California,38.51,-122.33,9
6057,California,39.30,-120.76,3
6059,California,33.70,-117.76,266
6061,California,39.06,-120.72,19
6063,California,40.00,-120.84,0
6065,California,33.74,-115.99,358
6067,California,38.45,-121.34,79
6069,California,36.60,-121.07,6
6071,California,34.84,-116.18,318
6073,California,33.03,-116.74,320
6075,California,37.75,-122.44,31
6079,California,35.39,-120.40,28
8013,Colorado,40.09,-105.35,9
8014,Colorado,39.96,-105.06,2
8015,Colorado,38.75,-106.19,1
8069,Colorado,40.67,-105.46,10
8071,Colorado,37.32,-104.04,1
8073,Colorado,38.99,-103.51,1
8075,Colorado,40.72,-103.11,1
8077,Colorado,39.02,-108.47,10
8079,Colorado,37.67,-106.93,0
8081,Colorado,40.62,-108.21,0
8083,Colorado,37.34,-108.60,1
8085,Colorado,38.40,-108.26,3
8087,Colorado,40.26,-103.81,0
8089,Colorado,37.90,-103.72,0
8091,Colorado,38.15,-107.77,0
8093,Colorado,39.12,-105.72,0
8095,Colorado,40.59,-102.36,0
8097,Colorado,39.22,-106.93,3
8099,Colorado,37.96,-102.39,0
8101,Colorado,38.17,-104.51,4
8103,Colorado,39.98,-108.22,0
8105,Colorado,37.58,-106.38,0
8107,Colorado,40.49,-106.99,1
8109,Colorado,38.08,-106.28,0
8067,Colorado,37.29,-107.84,1
8065,Colorado,39.20,-106.36,0
8063,Colorado,39.30,-102.60,0
8061,Colorado,38.43,-102.74,0
8017,Colorado,38.83,-102.60,0
8019,Colorado,39.69,-105.65,0
8021,Colorado,37.20,-106.19,0
8023,Colorado,37.28,-105.43,0
8025,Colorado,38.33,-103.78,0
8027,Colorado,38.11,-105.37,0
8029,Colorado,38.86,-107.86,2
8031,Colorado,39.76,-104.87,31
8033,Colorado,37.75,-108.52,0
8035,Colorado,39.33,-104.93,11
6033,California,39.10,-122.75,3
8037,Colorado,39.63,-106.69,3
8041,Colorado,38.83,-104.53,25
8043,Colorado,38.47,-105.44,1
8045,Colorado,39.60,-107.90,3
8047,Colorado,39.86,-105.53,0
8049,Colorado,40.11,-106.12,0
8051,Colorado,38.67,-107.03,1
8053,Colorado,37.82,-107.30,0
8055,Colorado,37.68,-104.96,0
8057,Colorado,40.67,-106.34,0
8059,Colorado,39.59,-105.25,18
8039,Colorado,39.29,-104.14,0
6031,California,36.07,-119.82,17
13027,Georgia,30.84,-83.58,0
12017,Florida,28.85,-82.48,6
12019,Florida,29.98,-81.86,15
12021,Florida,26.11,-81.35,18
12023,Florida,30.23,-82.62,4
12027,Florida,27.19,-81.81,1
12029,Florida,29.61,-83.16,1
12031,Florida,30.33,-81.67,75
12033,Florida,30.68,-87.37,28
12035,Florida,29.46,-81.32,5
12037,Florida,29.84,-84.83,1
12039,Florida,30.58,-84.62,4
12041,Florida,29.73,-82.80,0
12043,Florida,26.96,-81.19,0
12045,Florida,29.94,-85.24,1
12047,Florida,30.50,-82.95,0
12049,Florida,27.49,-81.81,1
12051,Florida,26.55,-81.16,2
12053,Florida,28.55,-82.43,9
12055,Florida,27.34,-81.34,5
12057,Florida,27.93,-82.32,86
12059,Florida,30.87,-85.81,1
12015,Florida,26.90,-81.93,8
12061,Florida,27.69,-80.61,10
12013,Florida,30.41,-85.19,1
12009,Florida,28.29,-80.73,29
8117,Colorado,39.64,-106.12,1
8119,Colorado,38.88,-105.16,0
8121,Colorado,39.97,-103.20,0
8123,Colorado,40.55,-104.39,14
8125,Colorado,40.00,-102.43,0
9001,Connecticut,41.27,-73.39,60
9003,Connecticut,41.80,-72.73,63
9005,Connecticut,41.79,-73.25,9
9007,Connecticut,41.46,-72.54,10
9009,Connecticut,41.41,-72.94,60
9011,Connecticut,41.49,-72.10,23
9013,Connecticut,41.86,-72.33,7
9015,Connecticut,41.83,-71.98,11
10001,Delaware,39.09,-75.57,12
10003,Delaware,39.58,-75.64,39
10005,Delaware,38.66,-75.39,20
11001,District of Columbia,38.90,-77.02,27
12001,Florida,29.68,-82.36,16
12003,Florida,30.33,-82.28,2
12005,Florida,30.27,-85.62,12
12007,Florida,29.95,-82.17,1
12011,Florida,26.15,-80.49,122
12063,Florida,30.80,-85.22,3
12065,Florida,30.44,-83.89,1
12067,Florida,29.98,-83.18,1
12119,Florida,28.70,-82.08,7
12121,Florida,30.20,-82.99,3
12123,Florida,30.05,-83.60,1
12125,Florida,30.04,-82.37,0
12127,Florida,29.06,-81.18,29
12129,Florida,30.17,-84.40,3
12131,Florida,30.64,-86.17,5
12133,Florida,30.61,-85.66,1
13001,Georgia,31.75,-82.29,1
13003,Georgia,31.30,-82.88,0
13005,Georgia,31.55,-82.46,1
13007,Georgia,31.33,-84.44,0
13009,Georgia,33.07,-83.25,2
13011,Georgia,34.36,-83.50,1
13013,Georgia,33.99,-83.71,9
13015,Georgia,34.24,-84.84,11
13017,Georgia,31.76,-83.22,1
13019,Georgia,31.28,-83.23,1
13021,Georgia,32.81,-83.70,11
13023,Georgia,32.44,-83.33,1
13025,Georgia,31.20,-81.98,1
12117,Florida,28.72,-81.24,21
12115,Florida,27.19,-82.33,22
12113,Florida,30.69,-87.02,14
12111,Florida,27.38,-80.47,19
12069,Florida,28.76,-81.71,22
12071,Florida,26.58,-81.88,43
12073,Florida,30.46,-84.27,23
12075,Florida,29.32,-82.74,2
12077,Florida,30.24,-84.88,0
12079,Florida,30.44,-83.47,0
12081,Florida,27.47,-82.32,21
12083,Florida,29.21,-82.06,24
12085,Florida,27.08,-80.43,6
12086,Florida,25.61,-80.55,261
8115,Colorado,40.88,-102.35,0
12087,Florida,25.21,-81.08,4
12091,Florida,30.69,-86.59,13
12093,Florida,27.39,-80.89,3
12095,Florida,28.51,-81.32,96
12097,Florida,28.06,-81.15,29
12099,Florida,26.65,-80.47,83
12101,Florida,28.31,-82.40,27
12103,Florida,27.93,-82.72,52
12105,Florida,27.95,-81.70,46
12107,Florida,29.61,-81.74,5
12109,Florida,29.90,-81.44,19
12089,Florida,30.61,-81.80,8
8113,Colorado,38.00,-108.40,0
13231,Georgia,33.09,-84.39,1
13085,Georgia,34.44,-84.17,2
13087,Georgia,30.88,-84.58,4
13089,Georgia,33.77,-84.22,46
13091,Georgia,32.17,-83.17,2
13093,Georgia,32.16,-83.80,0
13095,Georgia,31.53,-84.22,6
13097,Georgia,33.70,-84.77,11
13099,Georgia,31.32,-84.90,0
13101,Georgia,30.71,-82.90,0
13103,Georgia,32.37,-81.34,2
13105,Georgia,34.11,-82.84,1
13107,Georgia,32.59,-82.30,1
13109,Georgia,32.15,-81.89,0
13111,Georgia,34.86,-84.32,2
13113,Georgia,33.41,-84.49,6
13115,Georgia,34.26,-85.22,7
13117,Georgia,34.23,-84.12,20
13119,Georgia,34.38,-83.23,1
13121,Georgia,33.79,-84.46,73
13123,Georgia,34.69,-84.46,2
13125,Georgia,33.23,-82.61,0
13083,Georgia,34.85,-85.50,1
13127,Georgia,31.23,-81.54,4
13081,Georgia,31.92,-83.77,1
13077,Georgia,33.35,-84.76,10
13033,Georgia,33.06,-82.00,2
13035,Georgia,33.28,-83.95,2
13037,Georgia,31.53,-84.63,0
13039,Georgia,30.93,-81.67,2
13043,Georgia,32.40,-82.08,0
13045,Georgia,33.58,-85.08,6
13047,Georgia,34.90,-85.14,5
13049,Georgia,30.78,-82.14,0
13051,Georgia,32.00,-81.12,15
13053,Georgia,32.34,-84.79,0
13055,Georgia,34.47,-85.35,2
13057,Georgia,34.24,-84.47,28
13059,Georgia,33.95,-83.37,10
13061,Georgia,31.62,-84.98,0
13063,Georgia,33.54,-84.36,17
13065,Georgia,30.91,-82.70,0
13067,Georgia,33.94,-84.58,66
13069,Georgia,31.55,-82.85,3
13071,Georgia,31.19,-83.77,2
13073,Georgia,33.55,-82.26,15
13075,Georgia,31.16,-83.43,1
13079,Georgia,32.71,-83.98,0
13129,Georgia,34.50,-84.87,4
13131,Georgia,30.87,-84.23,2
13133,Georgia,33.58,-83.17,1
13187,Georgia,34.57,-84.00,2
13189,Georgia,33.48,-82.48,2
13191,Georgia,31.50,-81.40,0
13193,Georgia,32.35,-84.04,0
13195,Georgia,34.13,-83.21,3
13197,Georgia,32.35,-84.53,0
13199,Georgia,33.04,-84.69,1
13201,Georgia,31.17,-84.73,0
13205,Georgia,31.22,-84.19,1
13207,Georgia,33.01,-83.92,1
13209,Georgia,32.17,-82.54,0
13211,Georgia,33.59,-83.49,1
13213,Georgia,34.79,-84.75,3
13215,Georgia,32.51,-84.87,12
13217,Georgia,33.56,-83.85,8
13219,Georgia,33.84,-83.44,3
13221,Georgia,33.88,-83.08,1
13223,Georgia,33.92,-84.87,14
13225,Georgia,32.57,-83.83,2
13227,Georgia,34.47,-84.46,3
13229,Georgia,31.36,-82.22,2
13185,Georgia,30.84,-83.27,6
13183,Georgia,31.75,-81.75,0
13181,Georgia,33.79,-82.45,0
13179,Georgia,31.83,-81.49,2
13135,Georgia,33.96,-84.02,88
13137,Georgia,34.63,-83.53,3
13139,Georgia,34.32,-83.82,20
13141,Georgia,33.27,-83.00,0
13143,Georgia,33.80,-85.21,1
13145,Georgia,32.74,-84.91,2
13147,Georgia,34.35,-82.97,2
13149,Georgia,33.30,-85.13,0
13151,Georgia,33.45,-84.15,19
13153,Georgia,32.46,-83.67,15
13031,Georgia,32.40,-81.75,4
13155,Georgia,31.60,-83.28,0
13159,Georgia,33.32,-83.69,1
13161,Georgia,31.80,-82.64,1
13163,Georgia,33.06,-82.42,1
13165,Georgia,32.79,-81.96,0
13167,Georgia,32.70,-82.66,1
13169,Georgia,33.03,-83.56,1
13171,Georgia,33.08,-84.14,2
13173,Georgia,31.04,-83.06,0
13175,Georgia,32.46,-82.92,4
13177,Georgia,31.78,-84.14,2
13157,Georgia,34.14,-83.57,9
13029,Georgia,32.01,-81.44,2
17011,Illinois,41.40,-89.53,1
13287,Georgia,31.72,-83.62,0
13289,Georgia,32.67,-83.43,0
13291,Georgia,34.83,-83.99,7
13293,Georgia,32.88,-84.30,3
13295,Georgia,34.73,-85.30,5
13297,Georgia,33.78,-83.74,10
13299,Georgia,31.05,-82.42,3
13301,Georgia,33.41,-82.68,0
13303,Georgia,32.97,-82.79,1
13305,Georgia,31.55,-81.92,3
13307,Georgia,32.04,-84.55,0
13309,Georgia,32.12,-82.73,0
13311,Georgia,34.65,-83.75,2
13313,Georgia,34.81,-84.96,12
13315,Georgia,31.97,-83.43,0
13317,Georgia,33.78,-82.74,1
13319,Georgia,32.80,-83.17,0
13321,Georgia,31.55,-83.85,1
15001,Hawaii,19.60,-155.52,1
15003,Hawaii,21.46,-157.97,11
15005,Hawaii,21.18,-156.96,0
13285,Georgia,33.03,-85.03,5
15007,Hawaii,22.04,-159.60,0
13283,Georgia,32.40,-82.57,1
13279,Georgia,32.12,-82.33,2
13237,Georgia,33.32,-83.38,1
13239,Georgia,31.87,-85.02,0
13241,Georgia,34.88,-83.40,1
13243,Georgia,31.77,-84.76,0
13245,Georgia,33.36,-82.07,20
13247,Georgia,33.65,-84.02,6
13249,Georgia,32.27,-84.31,0
13251,Georgia,32.75,-81.61,0
13253,Georgia,30.93,-84.87,0
13255,Georgia,33.26,-84.28,4
13257,Georgia,34.55,-83.29,1
13259,Georgia,32.08,-84.83,0
13261,Georgia,32.04,-84.20,1
13263,Georgia,32.70,-84.53,0
13265,Georgia,33.57,-82.88,0
13267,Georgia,32.05,-82.06,1
13269,Georgia,32.56,-84.25,0
13271,Georgia,31.93,-82.93,1
13273,Georgia,31.78,-84.44,0
13275,Georgia,30.86,-83.92,4
13277,Georgia,31.46,-83.52,3
13281,Georgia,34.91,-83.74,0
15009,Hawaii,20.86,-156.57,3
16001,Idaho,43.45,-116.24,24
16003,Idaho,44.89,-116.45,0
16057,Idaho,46.82,-116.71,1
16059,Idaho,44.94,-113.93,0
16061,Idaho,46.23,-116.43,0
16063,Idaho,43.00,-114.14,0
16065,Idaho,43.78,-111.65,2
16067,Idaho,42.86,-113.64,0
16069,Idaho,46.33,-116.75,1
16071,Idaho,42.19,-112.54,0
16073,Idaho,42.58,-116.17,0
16075,Idaho,44.01,-116.76,0
16077,Idaho,42.69,-112.84,0
16079,Idaho,47.35,-115.89,0
16081,Idaho,43.75,-111.21,0
16083,Idaho,42.35,-114.67,3
16085,Idaho,44.77,-115.57,0
16087,Idaho,44.45,-116.78,0
17001,Illinois,39.99,-91.19,4
17003,Illinois,37.18,-89.33,0
17005,Illinois,38.89,-89.44,0
17007,Illinois,42.32,-88.82,2
17009,Illinois,39.96,-90.75,0
16055,Idaho,47.67,-116.70,12
16053,Idaho,42.69,-114.27,0
16051,Idaho,43.82,-112.31,0
16049,Idaho,45.85,-115.46,0
16005,Idaho,42.67,-112.22,3
16007,Idaho,42.28,-111.33,0
16009,Idaho,47.22,-116.66,0
16011,Idaho,43.22,-112.40,1
16013,Idaho,43.41,-113.98,1
16015,Idaho,43.99,-115.73,0
16017,Idaho,48.30,-116.60,2
16019,Idaho,43.39,-111.62,4
16021,Idaho,48.77,-116.46,0
16023,Idaho,43.73,-113.17,0
13235,Georgia,32.23,-83.48,0
16025,Idaho,43.47,-114.81,0
16029,Idaho,42.77,-111.56,0
16031,Idaho,42.28,-113.60,0
16033,Idaho,44.28,-112.35,0
16035,Idaho,46.67,-115.66,0
16037,Idaho,44.24,-114.29,0
16039,Idaho,43.35,-115.47,0
16041,Idaho,42.18,-111.81,0
16043,Idaho,44.23,-111.48,0
16045,Idaho,44.06,-116.40,0
16047,Idaho,42.97,-114.81,0
16027,Idaho,43.62,-116.71,12
13233,Georgia,34.00,-85.19,5
18007,Indiana,40.61,-87.31,0
17067,Illinois,40.40,-91.16,0
17069,Illinois,37.52,-88.27,0
17071,Illinois,40.82,-90.92,0
17073,Illinois,41.35,-90.13,1
17075,Illinois,40.75,-87.82,1
17077,Illinois,37.79,-89.38,2
17079,Illinois,39.01,-88.15,0
17081,Illinois,38.30,-88.92,2
17083,Illinois,39.09,-90.35,1
17085,Illinois,42.37,-90.21,0
17087,Illinois,37.46,-88.88,1
17089,Illinois,41.94,-88.43,24
17091,Illinois,41.14,-87.86,4
17093,Illinois,41.59,-88.43,6
17095,Illinois,40.93,-90.21,2
17097,Illinois,42.32,-88.00,27
17099,Illinois,41.34,-88.89,5
17101,Illinois,38.72,-87.73,1
17103,Illinois,41.75,-89.30,1
17105,Illinois,40.89,-88.56,2
17107,Illinois,40.13,-89.37,2
17065,Illinois,38.08,-88.54,0
17109,Illinois,40.46,-90.68,0
17063,Illinois,41.29,-88.42,2
17059,Illinois,37.76,-88.23,0
17017,Illinois,39.97,-90.25,0
17019,Illinois,40.14,-88.20,9
17021,Illinois,39.55,-89.28,2
17023,Illinois,39.33,-87.79,1
17025,Illinois,38.75,-88.49,0
17027,Illinois,38.61,-89.42,3
17029,Illinois,39.52,-88.22,2
17031,Illinois,41.84,-87.82,223
17033,Illinois,39.00,-87.76,1
17035,Illinois,39.27,-88.24,0
17037,Illinois,41.89,-88.77,4
17039,Illinois,40.18,-88.91,1
17041,Illinois,39.77,-88.22,0
17043,Illinois,41.85,-88.09,39
17045,Illinois,39.68,-87.75,1
17047,Illinois,38.41,-88.06,0
17049,Illinois,39.06,-88.59,2
17051,Illinois,39.00,-89.02,1
17053,Illinois,40.60,-88.22,0
17055,Illinois,37.99,-88.93,2
17057,Illinois,40.47,-90.21,1
17061,Illinois,39.36,-90.39,0
17111,Illinois,42.32,-88.45,13
17113,Illinois,40.49,-88.85,8
17115,Illinois,39.86,-88.96,4
17169,Illinois,40.16,-90.61,0
17171,Illinois,39.64,-90.48,0
17173,Illinois,39.39,-88.81,0
17175,Illinois,41.09,-89.80,0
17177,Illinois,42.35,-89.66,1
17179,Illinois,40.51,-89.51,8
17181,Illinois,37.47,-89.26,1
17183,Illinois,40.18,-87.73,5
17185,Illinois,38.44,-87.85,0
17187,Illinois,40.85,-90.61,0
17189,Illinois,38.35,-89.41,1
17191,Illinois,38.43,-88.43,0
17193,Illinois,38.09,-88.18,1
17195,Illinois,41.76,-89.92,2
17197,Illinois,41.45,-87.98,32
17199,Illinois,37.73,-88.93,4
17201,Illinois,42.34,-89.16,12
17203,Illinois,40.79,-89.21,2
18001,Indiana,40.75,-84.94,1
18003,Indiana,41.09,-85.07,21
18005,Indiana,39.21,-85.90,4
17167,Illinois,39.76,-89.66,7
17165,Illinois,37.75,-88.54,1
17163,Illinois,38.47,-89.93,17
17161,Illinois,41.47,-90.57,4
17117,Illinois,39.26,-89.92,3
17119,Illinois,38.83,-89.90,18
17121,Illinois,38.65,-88.92,2
17123,Illinois,41.03,-89.35,0
17125,Illinois,40.24,-89.92,0
17127,Illinois,37.22,-88.71,0
17129,Illinois,40.03,-89.80,0
17131,Illinois,41.21,-90.74,0
17133,Illinois,38.28,-90.18,2
17135,Illinois,39.23,-89.48,4
17015,Illinois,42.07,-89.93,0
17137,Illinois,39.72,-90.20,1
17141,Illinois,42.04,-89.32,2
17143,Illinois,40.79,-89.76,9
17145,Illinois,38.09,-89.37,2
17147,Illinois,40.01,-88.59,0
17149,Illinois,39.62,-90.89,0
17151,Illinois,37.41,-88.56,0
17153,Illinois,37.23,-89.13,0
17155,Illinois,41.20,-89.29,0
17157,Illinois,38.05,-89.83,2
17159,Illinois,38.71,-88.08,1
17139,Illinois,39.64,-88.62,0
17013,Illinois,39.17,-90.66,0
19023,Iowa,42.73,-92.79,1
18063,Indiana,39.77,-86.51,13
18065,Indiana,39.93,-85.40,3
18067,Indiana,40.49,-86.11,7
18069,Indiana,40.83,-85.49,2
18071,Indiana,38.91,-86.04,2
18073,Indiana,41.02,-87.12,1
18075,Indiana,40.44,-85.01,0
18077,Indiana,38.79,-85.44,2
18079,Indiana,39.00,-85.63,1
18081,Indiana,39.49,-86.10,13
18083,Indiana,38.69,-87.42,2
18085,Indiana,41.25,-85.86,5
18087,Indiana,41.64,-85.43,1
18089,Indiana,41.42,-87.38,25
18091,Indiana,41.54,-86.74,6
18093,Indiana,38.84,-86.48,2
18095,Indiana,40.16,-85.72,9
18097,Indiana,39.78,-86.14,61
18099,Indiana,41.32,-86.26,2
18101,Indiana,38.71,-86.80,0
18103,Indiana,40.77,-86.05,2
18061,Indiana,38.19,-86.11,3
18105,Indiana,39.16,-86.52,6
18059,Indiana,39.82,-85.78,7
18055,Indiana,39.04,-86.96,2
18013,Indiana,39.20,-86.23,0
18015,Indiana,40.58,-86.56,1
18017,Indiana,40.76,-86.35,2
18019,Indiana,38.48,-85.71,10
18021,Indiana,39.40,-87.12,1
18023,Indiana,40.30,-86.47,2
18025,Indiana,38.29,-86.45,0
18027,Indiana,38.70,-87.07,1
18029,Indiana,39.15,-84.97,4
18031,Indiana,39.31,-85.50,1
18033,Indiana,41.40,-85.00,2
18035,Indiana,40.23,-85.40,6
18037,Indiana,38.37,-86.88,4
18039,Indiana,41.60,-85.86,8
18041,Indiana,39.64,-85.18,1
18043,Indiana,38.32,-85.90,5
