Fib,StateCode,Lat,Lang,Cases
48439,Texas,32.77,-97.29,2753
48441,Texas,32.30,-99.89,152
48443,Texas,30.22,-102.08,0
48445,Texas,33.17,-102.34,7
48447,Texas,33.18,-99.21,0
48449,Texas,33.21,-94.97,36
48451,Texas,31.40,-100.46,130
48409,Texas,28.01,-97.52,47
48453,Texas,30.33,-97.79,742
48407,Texas,30.58,-95.16,12
48403,Texas,31.34,-93.85,10
48361,Texas,30.12,-93.89,51
48363,Texas,32.75,-98.31,31
48365,Texas,32.16,-94.31,12
48367,Texas,32.78,-97.81,192
48369,Texas,34.53,-102.78,4
48371,Texas,30.78,-102.72,11
48373,Texas,30.79,-94.83,25
48375,Texas,35.40,-101.89,63
48377,Texas,30.00,-104.24,5
48379,Texas,32.87,-95.79,7
48381,Texas,34.97,-101.90,74
48383,Texas,31.37,-101.52,3
48385,Texas,29.83,-99.82,3
48387,Texas,33.62,-95.05,6
48389,Texas,31.32,-103.69,17
48391,Texas,28.32,-97.16,5
48393,Texas,35.84,-100.81,0
48395,Texas,31.03,-96.51,40
48397,Texas,32.90,-96.41,136
48399,Texas,31.83,-99.98,13
48401,Texas,32.11,-94.76,30
48405,Texas,31.39,-94.17,3
48455,Texas,31.09,-95.14,10
48457,Texas,30.77,-94.38,28
48459,Texas,32.74,-94.94,46
49005,Utah,41.72,-111.74,0
49007,Utah,39.65,-110.59,0
49009,Utah,40.89,-109.51,0
49011,Utah,40.99,-112.11,305
49013,Utah,40.30,-110.43,0
49015,Utah,39.00,-110.70,0
49017,Utah,37.85,-111.44,0
49019,Utah,38.98,-109.57,0
49021,Utah,37.86,-113.29,0
49023,Utah,39.70,-112.78,0
49025,Utah,37.29,-111.89,0
49027,Utah,39.07,-113.10,0
49029,Utah,41.09,-111.57,0
49031,Utah,38.34,-112.12,0
49033,Utah,41.63,-111.24,0
49035,Utah,40.67,-111.92,986
49037,Utah,37.63,-109.80,16
49039,Utah,39.37,-111.58,0
49041,Utah,38.75,-111.81,0
49043,Utah,40.87,-110.95,61
49045,Utah,40.45,-113.13,62
49003,Utah,41.52,-113.08,0
49001,Utah,38.36,-113.23,0
48507,Texas,28.87,-99.76,22
48505,Texas,27.00,-99.17,25
48461,Texas,31.37,-102.04,3
48463,Texas,29.36,-99.76,49
48465,Texas,29.89,-101.15,111
48467,Texas,32.56,-95.84,45
48469,Texas,28.80,-96.97,55
48471,Texas,30.74,-95.57,65
48473,Texas,30.01,-95.99,38
48475,Texas,31.51,-103.09,12
48477,Texas,30.21,-96.41,91
48479,Texas,27.76,-99.33,521
48359,Texas,35.40,-102.60,1
48481,Texas,29.28,-96.22,35
48485,Texas,33.99,-98.70,157
48487,Texas,34.08,-99.24,20
48489,Texas,26.47,-97.62,16
48491,Texas,30.65,-97.60,531
48493,Texas,29.17,-98.09,41
48495,Texas,31.85,-103.05,6
48497,Texas,33.22,-97.65,77
48499,Texas,32.79,-95.38,35
48501,Texas,33.17,-102.83,2
48503,Texas,33.18,-98.69,21
48483,Texas,35.40,-100.27,4
48357,Texas,36.28,-100.82,4
51169,Virginia,36.71,-82.60,12
51017,Virginia,38.06,-79.74,4
51019,Virginia,37.31,-79.53,86
51021,Virginia,37.13,-81.14,6
51023,Virginia,37.56,-79.81,24
51025,Virginia,36.76,-77.86,18
51027,Virginia,37.27,-82.04,7
51029,Virginia,37.57,-78.53,17
51031,Virginia,37.21,-79.10,65
51033,Virginia,38.03,-77.35,21
51035,Virginia,36.73,-80.73,22
51036,Virginia,37.35,-77.06,6
51037,Virginia,37.02,-78.66,9
51041,Virginia,37.37,-77.59,240
51043,Virginia,39.11,-77.99,9
51045,Virginia,37.48,-80.21,2
51047,Virginia,38.48,-77.96,31
51049,Virginia,37.51,-78.24,4
51051,Virginia,37.13,-82.35,8
51053,Virginia,37.08,-77.63,22
51057,Virginia,37.93,-76.94,8
51059,Virginia,38.84,-77.28,675
51015,Virginia,38.16,-79.12,67
51061,Virginia,38.74,-77.81,47
51013,Virginia,38.88,-77.10,121
51009,Virginia,37.60,-79.15,38
49053,Utah,37.28,-113.50,1
49055,Utah,38.32,-110.91,0
49057,Utah,41.27,-111.91,0
50001,Vermont,44.03,-73.14,15
50003,Vermont,43.04,-73.09,18
50005,Vermont,44.47,-72.10,3
50007,Vermont,44.46,-73.08,60
50009,Vermont,44.73,-71.74,1
50011,Vermont,44.86,-72.91,8
50013,Vermont,44.80,-73.30,1
50015,Vermont,44.60,-72.64,5
50017,Vermont,44.00,-72.38,4
50019,Vermont,44.83,-72.25,2
50021,Vermont,43.58,-73.04,13
50023,Vermont,44.27,-72.62,9
50025,Vermont,42.99,-72.71,14
50027,Vermont,43.58,-72.59,21
51001,Virginia,37.77,-75.63,29
51003,Virginia,38.02,-78.55,47
51005,Virginia,37.79,-80.00,15
51007,Virginia,37.34,-77.99,12
51011,Virginia,37.38,-78.81,22
51063,Virginia,36.93,-80.37,8
51065,Virginia,37.84,-78.28,15
51067,Virginia,37.00,-79.88,42
51121,Virginia,37.18,-80.38,43
51125,Virginia,37.79,-78.88,11
51127,Virginia,37.51,-77.00,17
51131,Virginia,37.34,-75.88,7
51133,Virginia,37.89,-76.42,6
51135,Virginia,37.14,-78.05,23
51137,Virginia,38.25,-78.02,24
51139,Virginia,38.62,-78.49,23
51141,Virginia,36.68,-80.29,11
51143,Virginia,36.82,-79.40,65
51145,Virginia,37.55,-77.91,18
51147,Virginia,37.23,-78.44,23
51149,Virginia,37.18,-77.23,23
51153,Virginia,38.71,-77.49,415
51155,Virginia,37.06,-80.71,27
51157,Virginia,38.68,-78.16,3
51159,Virginia,37.94,-76.73,21
51161,Virginia,37.27,-80.06,72
51163,Virginia,37.81,-79.45,18
51165,Virginia,38.51,-78.87,71
51167,Virginia,36.93,-82.10,20
51119,Virginia,37.63,-76.55,5
51117,Virginia,36.68,-78.36,17
51115,Virginia,37.44,-76.34,4
51113,Virginia,38.42,-78.28,6
51069,Virginia,39.20,-78.26,77
51071,Virginia,37.31,-80.71,15
51073,Virginia,37.41,-76.54,25
51075,Virginia,37.72,-77.90,17
51077,Virginia,36.66,-81.23,11
51079,Virginia,38.30,-78.47,11
51081,Virginia,36.68,-77.56,7
51083,Virginia,36.77,-78.94,37
51085,Virginia,37.76,-77.49,86
51087,Virginia,37.53,-77.39,253
49051,Utah,40.33,-111.17,36
51089,Virginia,36.69,-79.88,46
51093,Virginia,36.91,-76.71,24
51095,Virginia,37.31,-76.77,59
51097,Virginia,37.71,-76.89,3
51099,Virginia,38.27,-77.16,16
51101,Virginia,37.71,-77.09,10
51103,Virginia,37.72,-76.46,8
51105,Virginia,36.71,-83.13,28
51107,Virginia,39.09,-77.63,192
51109,Virginia,37.98,-77.96,24
51111,Virginia,36.95,-78.24,9
51091,Virginia,38.36,-79.56,0
49049,Utah,40.12,-111.67,770
54017,West Virginia,39.27,-80.71,7
51640,Virginia,36.67,-80.92,6
51650,Virginia,37.04,-76.36,113
51660,Virginia,38.44,-78.88,41
51670,Virginia,37.29,-77.30,31
51678,Virginia,37.78,-79.44,9
51680,Virginia,37.40,-79.20,76
51683,Virginia,38.75,-77.49,34
51685,Virginia,38.77,-77.44,6
51690,Virginia,36.68,-79.86,15
51700,Virginia,37.08,-76.52,135
51710,Virginia,36.90,-76.26,158
51720,Virginia,36.93,-82.63,3
51730,Virginia,37.21,-77.39,44
51735,Virginia,37.14,-76.36,9
51740,Virginia,36.86,-76.36,85
51750,Virginia,37.12,-80.56,13
51760,Virginia,37.53,-77.48,147
51770,Virginia,37.28,-79.96,59
51775,Virginia,37.28,-80.06,24
51790,Virginia,38.16,-79.06,29
51800,Virginia,36.70,-76.64,67
51630,Virginia,38.30,-77.49,17
51810,Virginia,36.73,-76.05,401
51620,Virginia,36.68,-76.94,6
51600,Virginia,38.85,-77.30,4
51175,Virginia,36.72,-77.11,27
51177,Virginia,38.19,-77.66,92
51179,Virginia,38.42,-77.46,103
51181,Virginia,37.12,-76.88,2
51183,Virginia,36.92,-77.26,9
51185,Virginia,37.12,-81.57,33
51187,Virginia,38.91,-78.20,24
51191,Virginia,36.72,-81.96,48
51193,Virginia,38.11,-76.80,12
51195,Virginia,36.97,-82.62,30
51197,Virginia,36.92,-81.08,19
51199,Virginia,37.24,-76.54,39
51510,Virginia,38.81,-77.08,93
51520,Virginia,36.62,-82.16,12
51530,Virginia,37.73,-79.35,8
51540,Virginia,38.04,-78.49,23
51550,Virginia,36.68,-76.31,244
51570,Virginia,37.26,-77.40,17
51580,Virginia,37.78,-79.99,10
51590,Virginia,36.58,-79.40,51
51595,Virginia,36.69,-77.53,6
51610,Virginia,38.88,-77.18,4
51820,Virginia,38.06,-78.90,29
51830,Virginia,37.28,-76.71,3
51840,Virginia,39.17,-78.17,23
53053,Washington,47.04,-122.14,334
53055,Washington,48.60,-122.97,0
53057,Washington,48.48,-121.77,32
53059,Washington,46.02,-121.92,2
53061,Washington,48.05,-121.72,244
53063,Washington,47.62,-117.40,333
53065,Washington,48.40,-117.85,11
53067,Washington,46.93,-122.83,65
53069,Washington,46.29,-123.43,0
53071,Washington,46.23,-118.48,40
53073,Washington,48.82,-121.75,88
53075,Washington,46.90,-117.52,14
53077,Washington,46.46,-120.74,203
54001,West Virginia,39.13,-80.00,15
54003,West Virginia,39.47,-78.02,118
54005,West Virginia,38.02,-81.70,14
54007,West Virginia,38.70,-80.72,23
54009,West Virginia,40.27,-80.58,23
54011,West Virginia,38.42,-82.24,78
54013,West Virginia,38.84,-81.12,3
54015,West Virginia,38.46,-81.08,2
53051,Washington,48.53,-117.27,4
53049,Washington,46.55,-123.73,10
53047,Washington,48.55,-119.74,11
53045,Washington,47.35,-123.19,30
53001,Washington,46.98,-118.56,5
53003,Washington,46.19,-117.20,11
53005,Washington,46.24,-119.51,113
53007,Washington,47.87,-120.62,38
53009,Washington,48.05,-123.92,7
53011,Washington,45.78,-122.48,187
53013,Washington,46.29,-117.91,0
53015,Washington,46.19,-122.68,55
53017,Washington,47.74,-119.69,19
53019,Washington,48.47,-118.52,1
51173,Virginia,36.84,-81.53,26
53021,Washington,46.53,-118.90,61
53025,Washington,47.21,-119.45,50
53027,Washington,47.14,-123.78,31
53029,Washington,48.15,-122.52,10
53031,Washington,47.75,-123.56,3
53033,Washington,47.49,-121.83,685
53035,Washington,47.63,-122.64,54
53037,Washington,47.13,-120.68,17
53039,Washington,45.87,-120.79,6
53041,Washington,46.58,-122.39,34
53043,Washington,47.58,-118.42,2
53023,Washington,46.43,-117.55,0
51171,Virginia,38.86,-78.57,45
55105,Wisconsin,42.67,-89.07,96
54073,West Virginia,39.37,-81.17,9
54075,West Virginia,38.33,-80.01,9
54077,West Virginia,39.47,-79.67,36
54079,West Virginia,38.51,-81.91,37
54081,West Virginia,37.77,-81.25,65
54083,West Virginia,38.77,-79.88,51
54085,West Virginia,39.18,-81.06,9
54087,West Virginia,38.72,-81.35,6
54089,West Virginia,37.65,-80.86,12
54091,West Virginia,39.34,-80.04,13
54093,West Virginia,39.11,-79.57,5
54095,West Virginia,39.47,-80.89,9
54097,West Virginia,38.89,-80.24,22
54099,West Virginia,38.15,-82.42,26
54101,West Virginia,38.49,-80.42,4
54103,West Virginia,39.61,-80.64,14
54105,West Virginia,39.03,-81.37,5
54107,West Virginia,39.21,-81.52,75
54109,West Virginia,37.61,-81.55,15
55001,Wisconsin,43.97,-89.77,9
55003,Wisconsin,46.32,-90.68,6
54071,West Virginia,38.68,-79.35,11
55005,Wisconsin,45.42,-91.85,28
54069,West Virginia,40.10,-80.62,39
54065,West Virginia,39.55,-78.26,11
54023,West Virginia,39.10,-79.19,10
54025,West Virginia,37.95,-80.45,36
54027,West Virginia,39.32,-78.61,16
54029,West Virginia,40.52,-80.57,30
54031,West Virginia,39.01,-78.86,19
54033,West Virginia,39.29,-80.38,69
54035,West Virginia,38.84,-81.68,21
54037,West Virginia,39.31,-77.86,43
54039,West Virginia,38.34,-81.53,110
54041,West Virginia,38.99,-80.50,12
54043,West Virginia,38.17,-82.07,18
54045,West Virginia,37.83,-81.94,30
54047,West Virginia,37.38,-81.65,10
54049,West Virginia,39.51,-80.24,68
54051,West Virginia,39.86,-80.67,29
54053,West Virginia,38.77,-82.03,22
54055,West Virginia,37.40,-81.11,56
54057,West Virginia,39.42,-78.94,14
54059,West Virginia,37.73,-82.13,22
54061,West Virginia,39.63,-80.05,76
54063,West Virginia,37.56,-80.55,11
54067,West Virginia,38.30,-80.80,18
55007,Wisconsin,46.53,-91.20,5
55009,Wisconsin,44.45,-88.00,156
55011,Wisconsin,44.38,-91.75,13
55065,Wisconsin,42.66,-90.13,6
55067,Wisconsin,45.26,-89.07,5
55069,Wisconsin,45.34,-89.73,17
55071,Wisconsin,44.12,-87.81,46
55073,Wisconsin,44.90,-89.76,69
55075,Wisconsin,45.39,-88.03,18
55077,Wisconsin,43.82,-89.40,5
55078,Wisconsin,45.00,-88.71,3
55079,Wisconsin,43.00,-87.97,516
55081,Wisconsin,43.95,-90.62,26
55083,Wisconsin,45.03,-88.27,21
55085,Wisconsin,45.71,-89.52,17
55087,Wisconsin,44.42,-88.47,128
55089,Wisconsin,43.38,-87.95,49
55091,Wisconsin,44.58,-92.00,5
55093,Wisconsin,44.72,-92.42,22
55095,Wisconsin,45.46,-92.44,24
55097,Wisconsin,44.48,-89.50,29
55099,Wisconsin,45.68,-90.36,5
55101,Wisconsin,42.75,-88.06,124
55103,Wisconsin,43.38,-90.43,5
55063,Wisconsin,43.91,-91.11,68
55061,Wisconsin,44.52,-87.61,13
55059,Wisconsin,42.58,-88.04,106
55057,Wisconsin,43.92,-90.11,22
55013,Wisconsin,45.86,-92.37,5
55015,Wisconsin,44.08,-88.22,28
55017,Wisconsin,45.07,-91.28,41
55019,Wisconsin,44.73,-90.61,15
55021,Wisconsin,43.46,-89.34,30
55023,Wisconsin,43.24,-90.93,17
55025,Wisconsin,43.07,-89.42,212
55027,Wisconsin,43.42,-88.71,38
55029,Wisconsin,44.96,-87.30,17
55031,Wisconsin,46.43,-91.92,27
54021,West Virginia,38.93,-80.86,8
55033,Wisconsin,44.95,-91.90,25
55037,Wisconsin,45.85,-88.40,1
55039,Wisconsin,43.75,-88.49,57
55041,Wisconsin,45.67,-88.77,2
55043,Wisconsin,42.87,-90.71,24
55045,Wisconsin,42.68,-89.60,15
55047,Wisconsin,43.80,-89.05,8
55049,Wisconsin,43.00,-90.13,6
55051,Wisconsin,46.26,-90.24,2
55053,Wisconsin,44.32,-90.81,8
55055,Wisconsin,43.02,-88.78,51
55035,Wisconsin,44.73,-91.29,58
54019,West Virginia,38.03,-81.08,29
56045,Wyoming,43.84,-104.57,7
56001,Wyoming,41.65,-105.72,13
55141,Wisconsin,44.46,-90.04,31
55139,Wisconsin,44.07,-88.64,85
55137,Wisconsin,44.11,-89.24,11
55135,Wisconsin,44.47,-88.97,29
55133,Wisconsin,43.02,-88.30,264
55131,Wisconsin,43.37,-88.23,80
55129,Wisconsin,45.90,-91.79,8
55127,Wisconsin,42.67,-88.54,64
55125,Wisconsin,46.05,-89.52,14
55123,Wisconsin,43.59,-90.83,9
55121,Wisconsin,44.30,-91.36,14
55119,Wisconsin,45.21,-90.50,8
55117,Wisconsin,43.72,-87.95,61
55115,Wisconsin,44.79,-88.76,18
55113,Wisconsin,45.88,-91.15,32
55111,Wisconsin,43.43,-89.95,25
56003,Wyoming,44.52,-108.00,8
55109,Wisconsin,45.03,-92.45,43
56005,Wyoming,44.25,-105.55,22
56009,Wyoming,42.97,-105.51,5
56043,Wyoming,43.90,-107.68,3
56041,Wyoming,41.29,-110.55,17
56039,Wyoming,43.94,-110.59,38
56037,Wyoming,41.66,-108.88,22
56035,Wyoming,42.77,-109.91,2
56033,Wyoming,44.79,-106.89,15
56031,Wyoming,42.13,-104.97,5
56029,Wyoming,44.52,-109.59,27
56027,Wyoming,43.06,-104.48,0
56025,Wyoming,42.96,-106.80,45
56023,Wyoming,42.26,-110.66,9
56021,Wyoming,41.31,-104.69,47
56019,Wyoming,44.04,-106.58,5
56017,Wyoming,43.72,-108.44,6
56015,Wyoming,42.09,-104.35,5
56013,Wyoming,43.04,-108.63,20
56011,Wyoming,44.59,-104.57,1
56007,Wyoming,41.69,-106.93,9
55107,Wisconsin,45.47,-91.13,5
